date,mean.temp.C
2019-07-06,20.887005615234397
2019-07-07,21.529636637369816
2019-07-08,21.80342000325523
2019-07-09,21.666778564453146
2019-07-10,21.087666829427107
2019-07-11,20.98803710937502
2019-07-12,20.221587117513042
2019-07-13,20.1485778808594
2019-07-14,19.39749654134117
2019-07-15,19.069560750325543
2019-07-16,20.06124674479169
2019-07-17,19.508521525065127
2019-07-18,18.83384501139325
2019-07-19,19.47157185872398
2019-07-20,20.918728637695335
2019-07-21,21.273145548502626
2019-07-22,17.809390258789087
2019-07-23,18.153857421875024
2019-07-24,18.619781494140646
2019-07-25,19.409732055664087
2019-07-26,19.654402669270855
2019-07-27,19.71425679524742
2019-07-28,18.96413777669273
2019-07-29,20.061854044596377
2019-07-30,21.279967244466167
2019-07-31,21.856616210937524
2019-08-01,21.763294474283878
2019-08-02,22.00832926432294
2019-08-03,21.234266153971376
2019-08-04,20.746126302083358
2019-08-05,20.785623168945335
2019-08-06,20.582910156250023
2019-08-07,20.241632080078148
2019-08-08,19.842898559570337
2019-08-09,20.540678914388042
2019-08-10,20.148416137695335
2019-08-11,19.762334187825545
2019-08-12,20.08258972167971
2019-08-13,20.280702718098983
2019-08-14,20.74043172200523
2019-08-15,20.65794169108075
2019-08-16,20.860110473632837
2019-08-17,21.155486043294292
2019-08-18,20.312588500976585
2019-08-19,19.701098632812524
2019-08-20,20.284473673502628
2019-08-21,21.266323852539085
2019-08-22,19.73801167805992
2019-08-23,20.119147745768252
2019-08-24,20.04869791666669
2019-08-25,20.177893066406273
2019-08-26,20.179174804687523
2019-08-27,21.09127400716148
2019-08-28,21.191756184895855
2019-08-29,20.66702779134117
2019-08-30,20.831790161132837
2019-08-31,21.072507731119813
2019-09-01,21.760844930013043
2019-09-02,21.829303995768253
2019-09-03,21.401237996419294
2019-09-04,21.444111124674503
2019-09-05,21.75394694010419
2019-09-06,21.860042317708356
2019-09-07,18.423164876302106
2019-09-08,18.723236083984396
2019-09-09,19.863455200195336
2019-09-10,20.806695556640648
2019-09-11,21.392236328125023
2019-09-12,21.37273661295575
2019-09-13,22.02578023274742
2019-09-14,22.390204874674502
2019-09-15,23.128520711263043
2019-09-16,23.188615926106795
2019-09-17,20.96602681477867
2019-09-18,21.06960144042971
2019-09-19,21.99013875325523
2019-09-20,21.62576802571617
2019-09-21,20.535730997721377
2019-09-22,20.575621541341167
2019-09-23,21.254410807291688
2019-09-24,21.914520263671896
2019-09-25,22.55947672526044
2019-09-26,22.190667724609398
2019-09-27,22.530670166015646
2019-09-28,22.544065348307313
2019-09-29,23.672698974609396
2019-09-30,24.278593953450542
2019-10-01,24.531084187825545
2019-10-02,24.273046875000023
2019-10-03,23.991179402669292
2019-10-04,23.672483317057313
2019-10-05,23.736209106445337
2019-10-06,22.778480021158877
2019-10-07,22.518987019856795
2019-10-08,22.845495605468773
2019-10-09,22.91034851074221
2019-10-10,23.370275878906273
2019-10-11,23.605406697591167
2019-10-12,23.841873168945334
2019-10-13,24.316358439127626
2019-10-14,24.304790242513043
2019-10-15,22.94121500651044
2019-10-16,21.960932413737
2019-10-17,21.43829345703127
2019-10-18,21.61135457356773
2019-10-19,21.80208943684898
2019-10-20,22.439421590169292
2019-10-21,23.565623982747418
2019-10-22,25.125440470377626
2019-10-23,25.08634440104169
2019-10-24,25.627137247721375
2019-10-25,25.922806803385438
2019-10-26,25.682524617513042
2019-10-27,25.944253540039085
2019-10-28,26.016726684570337
2019-10-29,26.367727661132836
2019-10-30,26.092517089843774
2019-10-31,26.006790161132834
2019-11-01,22.785542805989607
2019-11-02,22.0882751464844
2019-11-03,22.67655944824221
2019-11-04,24.123396809895855
2019-11-05,25.170871988932316
2019-11-06,25.091271972656273
2019-11-07,24.801778157552107
2019-11-08,24.805498250325545
2019-11-09,25.931103515625022
2019-11-10,25.993793741862003
2019-11-11,26.027479044596376
2019-11-12,25.89723103841148
2019-11-13,26.03603210449221
2019-11-14,26.743545532226584
2019-11-15,25.227369181315126
2019-11-16,25.637232462565127
2019-11-17,27.177322387695334
2019-11-18,27.501575724283878
2019-11-19,26.435054524739606
2019-11-20,27.269568888346377
2019-11-21,27.58365885416669
2019-11-22,27.783291625976585
2019-11-23,24.99621582031252
2019-11-24,23.71324869791669
2019-11-25,24.388696289062523
2019-11-26,25.449902343750022
2019-11-27,26.01164957682294
2019-11-28,26.530332438151063
2019-11-29,26.026309204101587
2019-11-30,24.81045125325523
2019-12-01,25.232060750325545
2019-12-02,24.927431233723983
2019-12-03,25.65525105794273
2019-12-04,26.28605143229169
2019-12-05,26.183577473958355
2019-12-06,25.069851684570335
2019-12-07,26.713481648763043
2019-12-08,27.792691040039085
2019-12-09,27.959050496419295
2019-12-10,26.521442667643253
2019-12-11,25.9525329589844
2019-12-12,28.044905598958355
2019-12-13,27.529170735677106
2019-12-14,27.19614461263023
2019-12-15,27.842281087239606
2019-12-16,26.981724039713566
2019-12-17,25.194490559895858
2019-12-18,24.85154215494794
2019-12-19,25.43759969075523
2019-12-20,26.136980183919295
2019-12-21,25.072807820638044
2019-12-22,25.39162801106773
2019-12-23,26.095258585612
2019-12-24,24.74760640462242
2019-12-25,25.790319824218773
2019-12-26,25.741228230794295
2019-12-27,26.33345845540367
2019-12-28,26.572322591145856
2019-12-29,26.37622985839846
2019-12-30,26.42049967447919
2019-12-31,26.46500142415367
2020-01-01,26.595854695638042
2020-01-02,26.392036946614606
2020-01-03,26.394229125976587
2020-01-04,25.429053751627627
2020-01-05,25.20127156575523
2020-01-06,25.438892618815128
2020-01-07,25.910474650065126
2020-01-08,25.477186075846376
2020-01-09,25.4712097167969
2020-01-10,25.43689371744794
2020-01-11,25.89778951009117
2020-01-12,25.156201171875022
2020-01-13,25.030391438802106
2020-01-14,25.84849751790367
2020-01-15,26.11462097167971
2020-01-16,26.370334879557316
2020-01-17,26.407671101888045
2020-01-18,26.480561319987
2020-01-19,27.44228719075523
2020-01-20,26.509653727213564
2020-01-21,23.688832600911482
2020-01-22,22.899473063151063
2020-01-23,23.177097574869816
2020-01-24,24.401256306966168
2020-01-25,23.963699340820334
2020-01-26,24.54434509277346
2020-01-27,24.936453247070336
2020-01-28,25.709746297200542
2020-01-29,26.254241943359396
2020-01-30,26.451333618164085
2020-01-31,26.129006958007835
2020-02-01,25.68151550292971
2020-02-02,25.02591959635419
2020-02-03,24.649548339843772
2020-02-04,24.943433634440126
2020-02-05,25.064560953776063
2020-02-06,25.142415364583357
2020-02-07,25.92403971354169
2020-02-08,25.87362263997398
2020-02-09,25.595289103190126
2020-02-10,25.204314168294292
2020-02-11,25.200601196289085
2020-02-12,25.418528238932314
2020-02-13,24.84639282226565
2020-02-14,24.68920593261721
2020-02-15,24.463552856445336
2020-02-16,24.061338297526063
2020-02-17,24.210931396484398
2020-02-18,24.930383300781273
2020-02-19,25.127693684895856
2020-02-20,24.883476765950544
2020-02-21,24.702725219726585
2020-02-22,24.88343709309898
2020-02-23,24.987300618489606
2020-02-24,26.325817871093772
2020-02-25,24.8163279215495
2020-02-26,24.141805013020857
2020-02-27,24.50384521484377
2020-02-28,24.70498962402346
2020-02-29,25.23045349121096
2020-03-01,24.956143188476585
2020-03-02,24.216224161783877
2020-03-03,24.681111653645857
2020-03-04,24.827409871419295
2020-03-05,23.969323730468773
2020-03-06,25.175993855794292
2020-03-07,24.887260945638044
2020-03-08,24.106853230794293
2020-03-09,24.164715576171897
2020-03-10,23.921968587239608
2020-03-11,24.6465026855469
2020-03-12,25.21451619466148
2020-03-13,24.987712605794293
2020-03-14,24.739748128255233
2020-03-15,24.847788492838564
2020-03-16,25.170010375976585
2020-03-17,25.75509440104169
2020-03-18,24.210804239908878
2020-03-19,23.949453735351586
2020-03-20,24.497158813476585
2020-03-21,24.611856079101585
2020-03-22,24.751801554362
2020-03-23,24.227215576171897
2020-03-24,24.436153157552106
2020-03-25,24.488103230794295
2020-03-26,24.821419270833356
2020-03-27,25.371543375651065
2020-03-28,25.6365915934245
2020-03-29,26.076174926757837
2020-03-30,25.943516031901066
2020-03-31,25.115529378255232
2020-04-01,24.86923522949221
2020-04-02,24.671681722005232
2020-04-03,22.67420043945315
2020-04-04,22.87378540039065
2020-04-05,23.59366149902346
2020-04-06,23.625722249348982
2020-04-07,24.51587524414065
2020-04-08,25.116883341471375
2020-04-09,24.105607096354188
2020-04-10,23.24792480468752
2020-04-11,23.53707682291669
2020-04-12,23.2346862792969
2020-04-13,23.80536295572919
2020-04-14,24.222197469075542
2020-04-15,24.40563659667971
2020-04-16,23.95687662760419
2020-04-17,23.725454711914086
2020-04-18,23.399809773763042
2020-04-19,23.15096130371096
2020-04-20,22.241336059570337
2020-04-21,22.766613769531272
2020-04-22,22.139463297526063
2020-04-23,22.132503255208356
2020-04-24,22.83922526041669
2020-04-25,23.281091308593773
2020-04-26,24.826326497395858
2020-04-27,22.169136555989606
2020-04-28,22.124121093750023
2020-04-29,23.158093261718772
2020-04-30,23.64504801432294
2020-05-01,23.274957275390648
2020-05-02,23.46731872558596
2020-05-03,23.705855305989605
2020-05-04,24.056865437825543
2020-05-05,23.256460571289086
2020-05-06,23.22949625651044
2020-05-07,23.922090657552108
2020-05-08,22.291566975911483
2020-05-09,21.431181844075542
2020-05-10,21.36365661621096
2020-05-11,21.361748250325544
2020-05-12,22.522084554036482
2020-05-13,23.07334696451825
2020-05-14,23.24582722981773
2020-05-15,22.04978942871096
2020-05-16,22.680849202473983
2020-05-17,21.68620503743492
2020-05-18,20.72192077636721
2020-05-19,20.39897359212242
2020-05-20,20.441907755533876
2020-05-21,20.90779927571617
2020-05-22,20.575678507487
2020-05-23,20.786577351888045
2020-05-24,21.577954101562522
2020-05-25,21.178497314453146
2020-05-26,22.259280395507837
2020-05-27,22.38536783854169
2020-05-28,22.651528930664085
2020-05-29,22.497825113932315
2020-05-30,23.07165527343752
2020-05-31,21.96926472981773
2020-06-01,21.238536580403668
2020-06-02,20.71686706542971
2020-06-03,20.321069335937523
2020-06-04,19.974263509114607
2020-06-05,20.9806091308594
2020-06-06,20.5222351074219
2020-06-07,19.748284912109398
2020-06-08,19.704981486002627
2020-06-09,19.21612243652346
2020-06-10,19.16267700195315
2020-06-11,19.74800720214846
2020-06-12,19.849791463216167
2020-06-13,20.122144571940126
2020-06-14,18.67354634602867
2020-06-15,18.843393961588564
2020-06-16,19.172945149739608
2020-06-17,19.33989664713544
2020-06-18,18.864060465494813
2020-06-19,19.28856608072919
2020-06-20,18.921684773763044
2020-06-21,19.891632080078146
2020-06-22,21.712039184570337
2020-06-23,21.329849243164084
2020-06-24,20.956165568033878
2020-06-25,19.70978698730471
2020-06-26,20.051281738281272
2020-06-27,20.850032552083356
2020-06-28,21.150947062174502
2020-06-29,21.466803995768252
2020-06-30,21.982642618815127
2020-07-01,20.309287516276065
2020-07-02,19.388673909505233
2020-07-03,19.466210937500023
2020-07-04,20.00659586588544
2020-07-05,20.230180867513045
2020-07-06,19.55715738932294
2020-07-07,19.916319783528667
2020-07-08,20.017675781250023
2020-07-09,19.95639851888023
2020-07-10,19.617267862955753
2020-07-11,20.048524983723983
2020-07-12,20.181294759114607
2020-07-13,20.439975992838566
2020-07-14,20.770550537109397
2020-07-15,20.365059407552106
2020-07-16,18.921717325846377
2020-07-17,18.19900309244794
2020-07-18,18.731401570638045
2020-07-19,18.978037516276064
2020-07-20,18.741108194987003
2020-07-21,18.396438598632834
2020-07-22,18.09092000325523
2020-07-23,18.364959716796896
2020-07-24,17.971808878580752
2020-07-25,17.756440226237
2020-07-26,18.272998046875024
2020-07-27,18.372874959309918
2020-07-28,18.74673767089846
2020-07-29,18.940405273437523
2020-07-30,21.147645060221375
2020-07-31,19.97739461263023
2020-08-01,19.557005818684917
2020-08-02,18.891002400716168
2020-08-03,18.76314086914065
2020-08-04,18.75777994791669
2020-08-05,19.022181193033877
2020-08-06,19.333664957682313
2020-08-07,20.088061523437524
2020-08-08,18.590816243489606
2020-08-09,18.575080362955752
2020-08-10,18.036531575520858
2020-08-11,19.26542867024742
2020-08-12,18.720488484700542
2020-08-13,18.85994262695315
2020-08-14,19.64559020996096
2020-08-15,19.46400349934898
2020-08-16,19.576743570963565
2020-08-17,20.354055786132836
2020-08-18,20.334754435221377
2020-08-19,20.618471272786483
2020-08-20,21.273765055338565
2020-08-21,20.92465718587242
2020-08-22,20.542964680989606
2020-08-23,20.040403238932313
2020-08-24,20.80086059570315
2020-08-25,21.59744364420575
2020-08-26,21.487090047200542
2020-08-27,22.086596679687524
2020-08-28,21.963209025065126
2020-08-29,21.486854044596377
2020-08-30,21.360431925455753
2020-08-31,21.095841471354188
2020-09-01,21.06642761230471
2020-09-02,21.15157165527346
2020-09-03,19.076489257812522
2020-09-04,18.882093302408876
2020-09-05,18.87692769368492
2020-09-06,18.791504923502625
2020-09-07,19.743241373697938
2020-09-08,20.344282023112
2020-09-09,21.01809285481773
2020-09-10,21.226666259765647
2020-09-11,21.10569559733075
2020-09-12,21.340994262695336
2020-09-13,21.544163004557316
2020-09-14,20.764927164713566
2020-09-15,20.717696126302105
2020-09-16,21.489378865559917
2020-09-17,21.023630777994814
2020-09-18,21.086183675130233
2020-09-19,20.807148234049503
2020-09-20,20.93753560384117
2020-09-21,21.362402343750023
2020-09-22,22.442323811848983
2020-09-23,20.604455566406273
2020-09-24,20.61696675618492
2020-09-25,21.221620686848983
2020-09-26,22.13642272949221
2020-09-27,22.577879842122417
2020-09-28,22.627580769856795
2020-09-29,22.736815388997417
2020-09-30,22.786414591471377
2020-10-01,23.36246744791669
2020-10-02,23.94752400716148
2020-10-03,23.124661254882835
2020-10-04,22.185195922851584
2020-10-05,18.583071899414087
2020-10-06,19.400413004557315
2020-10-07,21.139421590169295
2020-10-08,22.267446899414086
2020-10-09,22.401731363932313
2020-10-10,23.974977620442733
2020-10-11,24.406310017903667
2020-10-12,24.974617513020856
2020-10-13,24.617547607421898
2020-10-14,24.3493103027344
2020-10-15,22.904331461588566
2020-10-16,23.52760213216148
2020-10-17,23.1948425292969
2020-10-18,22.136142985026066
2020-10-19,23.062673950195336
2020-10-20,23.516613769531272
2020-10-21,23.359974161783878
2020-10-22,23.058836873372417
2020-10-23,23.049335734049503
2020-10-24,22.949761962890648
2020-10-25,23.115134684244815
2020-10-26,23.220945231119813
2020-10-27,23.752832031250023
2020-10-28,23.66905008951825
2020-10-29,22.10152486165367
2020-10-30,21.819673665364608
2020-10-31,21.325660196940127
2020-11-01,21.89646708170575
2020-11-02,22.230510457356793
2020-11-03,22.430522664388043
2020-11-04,23.089898681640648
2020-11-05,23.96940612792971
2020-11-06,24.319768269856795
2020-11-07,24.66750386555992
2020-11-08,24.473592122395857
2020-11-09,24.17520243326825
2020-11-10,24.23769226074221
2020-11-11,24.983205159505232
2020-11-12,24.86313680013023
2020-11-13,24.480499267578146
2020-11-14,22.19122314453127
2020-11-15,21.963969930013043
2020-11-16,22.374040730794295
2020-11-17,23.027488199869815
2020-11-18,23.648796590169294
2020-11-19,23.86655680338544
2020-11-20,24.719010416666688
2020-11-21,23.902455647786482
2020-11-22,24.39940083821617
2020-11-23,25.39639078776044
2020-11-24,24.707111612955753
2020-11-25,25.163776652018253
2020-11-26,25.08628641764325
2020-11-27,25.628128051757834
2020-11-28,25.874768066406272
2020-11-29,25.694220987955752
2020-11-30,26.382056681315127
2020-12-01,26.341969807942732
2020-12-02,26.84686279296877
2020-12-03,26.78835652669273
2020-12-04,26.993145751953147
2020-12-05,24.232773844401063
2020-12-06,23.7432312011719
2020-12-07,25.759415690104188
2020-12-08,22.605126953125023
2020-12-09,21.348264567057313
2020-12-10,23.06188659667971
2020-12-11,23.568762207031273
2020-12-12,23.963947550455753
2020-12-13,23.830662027994816
2020-12-14,23.887637329101587
2020-12-15,24.04032185872398
2020-12-16,24.940696207682315
2020-12-17,25.619443766276063
2020-12-18,25.882712809244815
2020-12-19,26.549162801106792
2020-12-20,26.15354715983075
2020-12-21,25.228008015950543
2020-12-22,24.748531087239606
2020-12-23,25.029406738281274
2020-12-24,25.52472330729169
2020-12-25,25.803052775065126
2020-12-26,25.489634195963564
2020-12-27,24.225282796223983
2020-12-28,25.00158386230471
2020-12-29,25.13351949055992
2020-12-30,25.313597615559917
2020-12-31,24.561026000976586
2021-01-01,24.894741821289085
2021-01-02,25.281797281901063
2021-01-03,24.76392211914065
2021-01-04,24.736223347981795
2021-01-05,25.212148030598982
2021-01-06,25.830818684895856
2021-01-07,26.078729248046898
2021-01-08,26.16399841308596
2021-01-09,26.022857666015646
2021-01-10,26.025859578450543
2021-01-11,26.031553141276063
2021-01-12,26.173020426432313
2021-01-13,27.072167968750023
2021-01-14,26.761123657226584
2021-01-15,26.725465901692733
2021-01-16,27.246947224934917
2021-01-17,28.006085205078147
2021-01-18,28.004102579752626
2021-01-19,27.51702575683596
2021-01-20,26.355794270833357
2021-01-21,27.252923583984398
2021-01-22,28.028306070963563
2021-01-23,27.645977783203147
2021-01-24,26.66922098795575
2021-01-25,26.59074401855471
2021-01-26,25.9637634277344
2021-01-27,26.02915954589846
2021-01-28,26.28566589355471
2021-01-29,26.272329711914086
2021-01-30,26.820746866862002
2021-01-31,26.949214680989606
2021-02-01,26.814521280924502
2021-02-02,26.927966308593774
2021-02-03,26.5556345621745
2021-02-04,25.670183308919295
2021-02-05,26.552578735351585
2021-02-06,27.14346110026044
2021-02-07,27.29156188964846
2021-02-08,27.02452087402346
2021-02-09,25.358266194661482
2021-02-10,24.142532348632834
2021-02-11,24.186802164713566
2021-02-12,23.748895263671898
2021-02-13,23.855061848958357
2021-02-14,24.1154001871745
2021-02-15,24.18445231119794
2021-02-16,24.191275024414086
2021-02-17,26.45870768229169
2021-02-18,27.614426676432313
2021-02-19,27.076204427083358
2021-02-20,27.280242919921896
2021-02-21,27.032006835937523
2021-02-22,26.59382019042971
2021-02-23,25.923018391927105
2021-02-24,25.45641784667971
2021-02-25,26.076845296223983
2021-02-26,25.7125915527344
2021-02-27,26.71413981119794
2021-02-28,26.536828613281273
2021-03-01,25.89451599121096
2021-03-02,25.80562133789065
2021-03-03,25.26027526855471
2021-03-04,26.001228841145856
2021-03-05,25.570371500651063
2021-03-06,25.714848836263045
2021-03-07,26.063313802083357
2021-03-08,25.553735351562523
2021-03-09,25.36327819824221
2021-03-10,25.15599263509117
2021-03-11,25.356089274088564
2021-03-12,24.983008829752627
2021-03-13,24.24175516764325
2021-03-14,23.236640421549502
2021-03-15,24.28927408854169
2021-03-16,24.732444254557315
2021-03-17,23.966935221354188
2021-03-18,24.229687500000022
2021-03-19,24.991365559895858
2021-03-20,24.813567097981792
2021-03-21,24.649126180013045
2021-03-22,25.028179931640647
2021-03-23,26.13530985514325
2021-03-24,25.16144714355471
2021-03-25,24.783890787760438
2021-03-26,25.067795817057313
2021-03-27,25.434844970703146
2021-03-28,25.72005513509117
2021-03-29,24.94003601074221
2021-03-30,24.186367797851585
2021-03-31,23.854226684570335
2021-04-01,23.988047281901064
2021-04-02,24.33627827962242
2021-04-03,24.469094848632835
2021-04-04,24.909117635091167
2021-04-05,26.143842569987
2021-04-06,24.807544962565128
2021-04-07,23.755466715494816
2021-04-08,24.186811319987
2021-04-09,24.37828776041669
2021-04-10,24.254851277669292
2021-04-11,24.035639444987
2021-04-12,24.450787353515647
2021-04-13,23.727351888020856
2021-04-14,23.415040079752625
2021-04-15,24.13536071777346
2021-04-16,25.4251892089844
2021-04-17,23.833454386393253
2021-04-18,21.753106689453148
2021-04-19,22.341210937500023
2021-04-20,22.78275553385419
2021-04-21,22.339316813151065
2021-04-22,22.353154500325545
2021-04-23,22.14243062337242
2021-04-24,22.593990071614606
2021-04-25,22.48591003417971
2021-04-26,22.211626180013045
2021-04-27,23.008924357096376
2021-04-28,23.75777282714846
2021-04-29,23.613161214192733
2021-04-30,23.762183634440127
2021-05-01,24.131005859375023
2021-05-02,24.370526123046897
2021-05-03,23.046643066406272
2021-05-04,23.223725382487
2021-05-05,23.321752929687523
2021-05-06,23.015454101562522
2021-05-07,22.05259704589846
2021-05-08,21.43584899902346
2021-05-09,22.139063517252627
2021-05-10,22.46170857747398
2021-05-11,21.79841918945315
2021-05-12,22.417588297526063
2021-05-13,22.896495564778668
2021-05-14,22.811147054036482
2021-05-15,22.72847595214846
2021-05-16,22.66592000325523
2021-05-17,22.765807088216167
2021-05-18,22.588071695963563
2021-05-19,21.067525227864607
2021-05-20,20.84931844075523
2021-05-21,20.496174112955753
2021-05-22,20.751545206705753
2021-05-23,21.13182067871096
2021-05-24,20.486127726237
2021-05-25,20.363354492187522
2021-05-26,21.39148356119794
2021-05-27,21.18985087076825
2021-05-28,21.22947896321617
2021-05-29,22.0881052652995
2021-05-30,22.48997294108075
2021-05-31,23.234571329752626
2021-06-01,21.690852864583356
2021-06-02,21.986226399739607
2021-06-03,21.523032633463565
2021-06-04,22.396741739908876
2021-06-05,22.765581258138045
2021-06-06,20.2904490152995
2021-06-07,19.751712036132837
2021-06-08,19.768622843424502
2021-06-09,19.091136678059918
2021-06-10,19.260124715169294
2021-06-11,19.540802001953146
2021-06-12,19.747455851237003
2021-06-13,20.091590372721377
2021-06-14,19.546646118164084
2021-06-15,20.46652018229169
2021-06-16,19.904578653971377
2021-06-17,19.822888183593772
2021-06-18,19.654394531250023
2021-06-19,19.04963582356773
2021-06-20,19.52640075683596
2021-06-21,19.90550944010419
2021-06-22,19.250356038411482
2021-06-23,18.79566345214846
2021-06-24,18.499322509765648
2021-06-25,19.2743103027344
2021-06-26,19.89775288899742
2021-06-27,20.471184285481794
2021-06-28,19.823241170247417
2021-06-29,19.813812255859396
2021-06-30,20.276352945963563
2021-07-01,20.378440348307315
2021-07-02,20.11800944010419
2021-07-03,20.059514363606795
2021-07-04,19.911155192057315
2021-07-05,19.770230102539085
2021-07-06,19.926145426432313
2021-07-07,19.40926208496096
2021-07-08,19.67991841634117
2021-07-09,19.49707946777346
2021-07-10,20.409963989257836
2021-07-11,20.209763590494813
2021-07-12,19.58511454264325
2021-07-13,19.92300008138023
2021-07-14,19.434001668294293
2021-07-15,19.47729187011721
2021-07-16,18.833901977539085
2021-07-17,18.70656941731773
2021-07-18,19.234908040364605
2021-07-19,19.875625610351584
2021-07-20,20.537857055664084
2021-07-21,20.28552856445315
